TXID,fee,output,removed,size,time
eccff3d749327e7dd6c46a133021c610bcb6fd898643bdfec2aff9528051aa13,97091,19014557,1510264643,226,1510263820
ecd43190dc2cba917b6ee0440c82df007535f980213f2c48fc0f718383199b57,50000,310000,1510264643,134,1510263707
ecd90f8162d5be93b68f6f9d10fa21a59f8317d0850c06d840dd5e18faa0d75f,41358,1100858,1510266190,223,1510264182
ecd98e2ce8ceee0f77bf8ddf449abc7c4a84c0aa9e0cd082d8bfb6a22b8318c3,72906,257190554,1510262777,225,1510262512
ece11d9b9bcdc34d50227d306fbcd7e163d50676519f65c60c4f334369154992,44748,9840130,1510265883,226,1510262700
ece53ee16ff312eb853902e0aa0431837521e6191cf5d0a8ca31611cc1298eec,72906,5441589,1510262777,224,1510262107
ecf2339f60b780adb35e4fa65020721a1559998e07dfb8fce59ade87a93e7265,63506,901183,1510263059,258,1510262629
ecf82b9adaf4be28ed8efadcd9fc91ea0122bb61c2ae9d445e230c4b8d6593be,100284,13727122,1510264653,422,1510263193
ecfade364f7842c23ce29673651c4a8f2706d0a832ee0b1bd563031b5f4b42aa,69519,33589747,1510266190,369,1510262226
ed01e3d925fddd86a34db57ce5aa35ece3db902a1e96350feeda156e025b79c8,101790,215372,1510265587,487,1510263351
ed02b6f1288ff780c54a6b0edc9e3fe94c0af028981789696eba2411976260a2,42036,473154,1510266190,225,1510263393
ed086be0fa6a816a9f05bd10253f100508ac5fc36a20d44aad6e461248f9d771,162128,938121,1510264653,669,1510263361
ed0c0855a58581b84ea8c781da66a13c76f771d365adf48287364407783ea874,35380,1301237,1510267834,255,1510264171
ed127d06fea35cf5a6e2a048bd99d0e2bfb220b1cee0ecf815484725035f98b6,72906,146091433,1510262777,226,1510262327
ed13ea30b06e96d619f6cbedeb01e99b552c0009fe883db0da9753bad9c48d8d,72908,569808,1510261767,226,1510261420
ed13fb28c88d55ee9498ca2a02e3d8834373d16d1a16e24c779d6facc42640a9,151834,8138166,1510264653,521,1510263421
ed1948057749c8dd94cf989a39f18fa031cce110bfdb48d67e645ff31142cb84,62150,2325922,1510264653,225,1510263451
ed196679ce06a552c9b33361ce48e78b268ff8034f34311c121f52247acb882c,407710,16453000,1510265587,1959,1510263718
ed31239384a8776a976dd2c8b75cb982d5ad9b88c2c069a8340b99481795e4a6,72320,1927680,1510264643,225,1510264242
ed3414666040deb441850c36a8f02b49afcae11479c345ed6e2cbba59a45f2ac,140278,87617700,1510265587,668,1510261793
ed45b5cc8b7f3b6231101bc78135bb26b88b3af671dd26fb1373f0e5c19623ec,72906,1600498,1510264643,226,1510263212
ed4a8878779a97555236e3ebc092dc43f3f59e3ae7cfb9d8629a0e14dc72befa,108204,15897105,1510264653,372,1510263523
ed4cd59449079072dec9ddf1ca8fdbfe0fee36c0a648fb6d6d5148f3d920e21f,145912,10501265710,1510262777,488,1510261773
ed532ab315b0c20eaa4918e52deaf43d63de2b5ba14619f172e17646ac852954,42488,199957512,1510266190,225,1510262804
ed5a8096eadb9a0f7d46fba8f3a87470e67e8f95ed021f36b1fc35f56beb396c,38880,4487031,1510270136,206,1510262873
ed6632cb41048d16fdbb34820200409b6a3b7fc8072079a868646719f1265d07,72906,330105694,1510262777,226,1510262595
ed6a583d5db42a8253c327ff88146db82548c7b682ef471ec2083a267bb6f3d7,72909,456820817,1510264643,226,1510263903
ed7084faa3b11981f910a1db573f9024c4634712ebb88c168ce43ced2458c7c7,80400,4064207,1510269627,668,1510261918
ed70a7ce0f52efb4c0126d809c6acfc63e7f7f125d12676a198187442d2f9d8c,61000,1959000,1510261767,191,1510261596
ed716caf8b423f7a332e52f09357db199a665ff2768166bf9b529a3073fcef48,37346,382019,1510264653,134,1510263542
ed7217e04cd1dddf5c21cc41185ad2de7a687eebfe14f528dd2bb45ec1831bd6,72909,89762361,1510264643,226,1510263513
ed752b0076746d966a2de22fd6ed1d49c49a0fe22086be9e74efe36e7b81f693,58000,59614,1510264653,223,1510263613
ed7a240a655943c46c72e5b1321d488568608739d2acaaefb9d82509b863a85b,40906,13582135,1510267730,226,1510262277
ed7f5c99fe26ee8337a5b5a29beb84712a539b63111ab35d33806188fcf4ac06,46513,1266718,1510264653,191,1510263075
ed7fcc5237f9953701c31f78e67ecdd4d1eae3444747c5192e66f81dbb533598,59424,15990815,1510261767,226,1510261733
ed8b7ace1657f9f9250754916e1a66dcf3f2d76e57e89d684bcb33da7fdac89a,72906,834000,1510263059,225,1510262905
ed914f0ae8806f02dde2567ca54aeed47611ff06807a32e886c29d1a5ac4b499,72906,15393733,1510262777,225,1510262177
ed93df12a903bb61ad8f206dcb277df4b7ef487c547215bea0b70029421b20fc,195392,7490503776,1510262777,668,1510262388
ed97eb5282570a8b4e2d9ece0f01b4e938d00e566c69413c75206e87ee427419,42488,3151968,1510266190,225,1510262399
ed987492e56341a01b9c0d7135fd0c7e93b1950bf5a8313e17170eeb0c463d0f,22600,23886700,1510293650,226,1510264253
ed99f9281194c0096ddcc0c23b741e94f9e13dff170300156ebec4c4453de4e5,67209,2413030,1510267730,372,1510261496
eda066354400f50b74f01a298fc9894d6d85bd2e646f1da1bbf3fe0743aafbff,492800,1080020,1510264653,1517,1510263461
eda823ce121d898fb42811b2dcfd6777bdddaa5de2cd5915595ce14071c9b013,72909,1979933950,1510264643,226,1510264106
eda97f23c8a249f97540b2125b425fb6d82e70c3543a52e73b196df70bac9dcb,48364,15901949,1510266190,226,1510261792
eda98f037932b2b805b89bea9e240e4cdef27032006adec5de306da6c9988971,72906,507091748,1510263059,226,1510262994
edb61e6cf1adc074b7261f61d072c090929186928a23e25133b95c42d7317d12,56500,30563500,1510263059,226,1510262814
edc41944aeb8ad59ef6f7a0b4b828336be8b05c5bc3aaecae558ccf4f6bf48e4,40068,793026,1510265587,192,1510263183
edc528e4b847a703396a92c1a8c8583483e705b96aec08f5975f5cc82d30344f,65736,2857388,1510263059,226,1510262885
edc73881d0924caef7a489829b81f42f0d2034925869255848753c5039fda5ed,6141175,3020196176,1510264643,16278,1510263830
edceec67516dc8b503a5d071c3bddc5f6c0f6672f30dee453140fe1a6c61a188,110330,47595579,1510264653,374,1510263401
eddb1e23a9c84fa9033ea185593fc156c784cbcbd0c641fb8f2f272df7007823,72906,1859850222,1510262777,226,1510262763
eddbe1cf25f69d563ea857edfff0e263d3615920f79cad971d3adc4dd6e20554,72906,125518,1510262777,226,1510262461
ede08a8a05493de544c1fcb7930e68a14595da60a1b51f5c032c35c03f1ac8fc,120000,0,1510264643,192,1510263903
ede39582efe90d526ae88b47b51f56941817c856ea83e1c5857dc3e08365325b,56808,9943192,1510264653,207,1510263532
ede3f21c3bac2d441ff87d68e158f52e8987c0d0e9734e27f5d42377c1112042,72906,999843217,1510262777,226,1510262721
edee4609d252377f8092a9c697b8362c1b71e3973131901203075f06e6f8393a,72906,1132013,1510262777,225,1510262176
edf3cedabd88a99d52e9616259e32d2c3dc536de87195bdc7efa6a26f561d6dd,72909,465498824,1510264643,225,1510263914
edf9e9f7e051511da49a2e806edb755fffe0515a8657d92a1ed5599737f3a93d,45878,225198,1510265883,225,1510262238
edfb5ac660197ddff287d97716cdd07316294c78defa400cd1ae81267c83dfbc,74319,454600325,1510261767,256,1510261437
edfc1c15da9443e06ff5cf1e81f42f5dc18452378cb87ed56f071a3964922b35,72906,2129848,1510264643,225,1510263202
edfc5360b704c4b8516b47dfc43542456c7350853a40ffd183c6e7c1700d61d0,42262,357738,1510265587,191,1510263768
edff14161ec217c9ac90dede36ef82899a5f2c21c2ccf19319511c3810319b43,164471,164187300,1510264653,566,1510263572
ee017d5fbee005ee96f83e450ec6134f3b7d77cce349ac33b52596bba2c8a02b,82818,453821830,1510262777,257,1510262047
ee071199e3545c138087a7ee2b111da4855162724f931ac9ae9acb1a017a095e,78260,505619957,1510262777,260,1510262419
ee0a4705222c8a643ce571ca4443e392ad2fa2654d031b645bdf6033462a9662,10000,128707,1510309099,192,1510261596
ee0fdcd7a92be18d3cb94ed99414307723a6d15876ef709ba97ece019221f3d5,45427,76797,1510263059,192,1510262924
ee10ba99ad021c7a041136e968136fe2b8d5ba835fcfcce557e1ac81dc3bd5f5,72908,69510,1510261767,223,1510261486
ee11935f102a261afc8054ba5e5fba031e582fe4f5a36dd5cc4514ce29776d84,84916,5549723849,1510264653,284,1510263582
ee149eceaba995f4827e5da3cab7a5ba9caa46d17d8c40306f19774b0dbfd347,191648,1844491,1510264653,790,1510263085
ee165447d22211fbd01216d51d042ffe9aaa12169b1b272f8f9a5d8d563f9145,72906,1145101,1510262777,225,1510262126
ee19d21934db17eb86ea6a7aec0417fdbfc4630812106315f2f4a8db8f42dede,73341,11176659,1510262777,260,1510262648
ee1cea4a64307334c1d262cb729aeeb8f310dd4545f12c4e4864923652e76ebe,97348,14724968,1510264653,374,1510264264
ee25b146f5e665425706304e86362e02271330e083b14ed8a863146c35ac6ad9,68544,1283423,1510262777,224,1510261831
ee2a73d224708f62da80d1340ed53b1662c5f01dbe1eb4fe3f688055a4bc815d,20820,1773406,1510308809,369,1510263471
ee2e04b357682c68a6128f9fcf176c16dc5dca6c2b4b33c96175ed68bb8b03ab,51286,3387931,1510264653,225,1510264331
ee3420b68dd578f5655a2b4e49c457002c927c53aa81bfe293864bb27b1d14d1,72908,297068,1510261767,225,1510261733
ee3609507238c3219b03e6632a93f4cd7eff8a9ad2ecd48b395b823d33463ba6,64736,4655455,1510264653,224,1510263748
ee37176f1a1637cf2536fd133afb0c90f3abe2509ff1825f8aeed5538a764f36,65736,1044264,1510262777,226,1510262721
ee3d6fd9f3fc838f0b7516961a12c50a06c0ba24eed55fd6479707bee2f7a59f,65400,2452007415,1510264653,225,1510263035
ee4229e9776349e71135f0f1b6895f123e9a128009a0bd802c087df8fb58c4e6,72906,16211166,1510264643,225,1510263134
ee46c38a7e558343cc9f307bd65ecd4ad163b7e34ec217d3e922f50ffea433be,72909,327703618,1510264643,226,1510263851
ee486019d3eb39998f9e7aa6363e0758077daec57b0f5ba556e102769300aac8,65711,2113008590,1510262777,225,1510262388
ee48ab39b72f1a22c7eda361428f92521ee4662b3695893b6d603ded2911b25c,67800,599932200,1510262777,226,1510262585
ee614add8a2e839c679e06f44138f910208b115d7bb4ae6afc7a03877ae520fc,5650,5636879,1510331376,226,1510261613
ee74a783e8b85689c3c588d4bc0607f14719e09872305ecea8172735ad224dc5,67414,98591481882,1510264653,260,1510264020
ee77b629ebad049869bf16c16be5a78a21278abb0deb61c20d10c8f2ac8c55a5,69519,1531496,1510267834,369,1510261653
ee7e6b73bf3f5ecd51ed34b2390e5692d941245cf4741cfe7caf0838dc4fbe3b,60800,228480,1510264653,226,1510263613
ee7fb36d02980852d95fa07b1839d3ecd1cd639c88fb4c19207ab7f650dfb046,44070,22613613,1510266190,226,1510263262
ee8aa6db0f0b9448cbb3b19331b30a75568010825ca8c585c5565c4d95b17947,104720,1715218,1510264653,373,1510263473
ee8c4afb918e510fb7a7c6f1b637c67070fedec7f5fd2e33d257966cc6fa2de6,52280,12658832,1510264653,226,1510263956
ee8cc9a2c4c7ace75691206da1f661d86ff305d8ebefd974a5f3abf42e152156,135600,245136531,1510264643,225,1510264020
ee9c8bebba793af0af79c2996306b57d388ee9271e37989a6e71e734c7dea98e,72908,10129385,1510261767,226,1510261584
ee9d4ef61501beb1c8586187a8a2ccd5adc92576781df2316a36f7f0a677134f,74124,7717376,1510263059,170,1510262863
eead922e0c10a3c369b31fb50b2d5116f60f4ac777d8e41e17421af27bb2c58b,72906,12738094,1510261767,226,1510261653
eeaf6e6331d78146e63c91e3a67e6dea2fcb4af7a847f97fe3a62dcde15b3472,57568,62399540,1510264653,226,1510263605
eeb59b4ec4eda1e56357e46a1b56d12b6b5fddabac475a44ddc2ffe273009485,72908,280000,1510261767,226,1510261437
eeb5b6bc54e6161b747e38dcfc0fa41655adfc8405f2bf4bdb31893baa0f02c5,65130,519545319,1510262777,223,1510262481
eeb9861f442c03bb65e8765e88055da7507afcd7ff020d71b95d0e4f8e7c7954,64356,39343306,1510290540,336,1510262287
eeb99dab82bd18f1014d7e3246f1f261dc18d765c2493ac79d2bddca03740fc0,72906,531731,1510263059,225,1510262934
eec4dbe3cd5218655727b0fc382e5e94e1807a8a377ec8ce601569a14226baeb,72906,73272304,1510263059,225,1510262955
eed191ba54ee8f38e3430c3172e179063834b33ef4357707bc9ccc85cdea189d,65540,309624,1510262777,190,1510262176
eed56fc75dc359c6753ffcf71abc4b2901260908ac272f2f5bed26b1256e7df6,71513,11591200,1510264643,192,1510264020
eedc19001b23c9e79edd4efde3cde9cfbb295eb490818f883f9a5afca142549c,72906,132721706,1510262777,226,1510261793
eedd9e90df2a6285866c7daaf4b1fe4b542153499429c39b5c51de578c6a5d40,41584,1221303,1510267730,226,1510264253
eee8474ca58187e31730310905c4ae52bbcb810e7e9807dc42569959b17e5260,50000,4880038,1510265587,226,1510261574
eeed3bfb85edf9f16d1a44ab100302d86d499d2b8355c08ed83d3f565e0cbcb4,72909,1877311245,1510264643,226,1510264009
eeedec819e4721ef0a42ed51e7c7ee80f1b2330ab2a0c5bf6bb98b43b95206ef,67694,14229120,1510267730,373,1510263883
eeefdf562cdca00f6737e4c769799c871dd6c771acbb4af1b614938b6e65ba01,74929,14660316,1510264653,257,1510264127
eef1a937b5a03c0c0405813091e587343820862e963905581ba4ee5bdb79602a,49042,15582409,1510265587,226,1510262006
eef35fcbaf3e3480a724b0a3640dfec6871916254a6ca5ad87bcd4d6b3090e87,77080,1730831,1510265587,373,1510263562
eef895d6131d9f610c2b97ef0df05d13885d182435c79e633757d3c1ef9b1fbd,52955,540185018,1510265587,226,1510261407
eef8eaff6581492ebc4898b315c9f5e26a86625378752216f9acc6b42c222964,6102362,1520307855,1510262777,16187,1510262441
eefcacfaa4dd647e252382bf62e0b71baaacf1926465fdc40b041ce449705897,97310,353554,1510264653,373,1510263262
ef022e7392b02c92e77ac10fbd999044de31944b2346930a45485f434041840f,72906,26256,1510264643,226,1510263057
ef0ce4aea1d2549001f80cc4061347b7e3677601e4280ff743e8328a0df72207,146160,2673568,1510262777,521,1510262533
ef13d4a0f1959e505d01c02e1704e879ebd7aedffd56da8a12441e305986f426,6675354,6786184707,1510261767,17962,1510261663
ef2428f3dfc331247e4b75e3bf3a27808ef0c1e3c28cb2822228eb7b6cc2ebb4,72906,194290388,1510262777,225,1510262398
ef29f01dc0459a940472c3a19c7482d284ab8ba98b09c310e48514343b571758,72908,7257756,1510261767,223,1510261476
ef2b2085613a52f8a70cf9c3b63342a3138efc8709cfbaa76ad3435a560d420b,51512,80130185,1510264653,216,1510263282
ef34b8940d9a44721c6e3d56335fa815d83cd9842e753ed997f2923cae18524e,72906,0,1510264643,225,1510263311
ef37972f3a4f46ebce65a2755c8f77f4bc3e6cc87af3a36ef5a75c02601de163,43100,157136900,1510293650,437,1510261457
ef3fe3cc0f9c8033a96c7c0afbf95c2de86ca98d27c979deda089aaaae988a87,69760,129934984,1510262777,226,1510262669
ef472e783cceda188277f44ae91f686181c6a1e24a2b0dc2b4624fefea35bef5,72909,1978552986,1510264643,223,1510264095
ef4a2a43140f67b63675ef16c56e555a07273b738bf04564084d40154e8a52e6,151834,35912375,1510261767,520,1510261505
ef5f55fea5de9669b38fb6e96e730a81ed37eaabb4d0efd9713512afcd6c28f6,72909,1973218258,1510264643,226,1510264095
ef5f8d765ec8c8c56e8299b38c732004e6b506daa8a969e84e12cc70f83c7bfc,40906,3147094,1510266490,224,1510262267
ef5f9e94b3c473abe609346af359f61a1d548d0485d332f593f14c536f331aee,72909,1984556659,1510264643,226,1510264127
ef63b3f49f1de3c26e6659457ae4f51d61c63d5250a2eeb36767007d4544daf6,63280,3388133,1510264653,225,1510263144
ef6ac5b6f6ee9b3b22f5f845c22bc3b310f1cd3cf12aeead3956f65d92e6f6d1,137256,2184076,1510262777,520,1510262481
ef6b2b16d663e180e88526f257848ea7f193e82bd81e998df3d4e3afbf37c000,74124,5545259,1510262777,170,1510262766
ef765ab660973b98796ec5d297778527ecacd9676759e652a6cae829af2959e5,174638,76152,1510263059,666,1510262833
ef783f7581e7b13ccdcf4450d1a9e90c231ebf278c6d8b4ad189f9d5eefb352c,72906,229152982,1510262777,226,1510262471
ef78d176d7a64bd2303dd97ee420687dea32276b23a2aa807d30824ab7a7628a,39550,191452540,1510267730,225,1510263572
ef798fb7cbc8b37179de7f6375cf08e3536552e32b2f2d641b3dab0901681ca7,45878,9813187,1510265883,225,1510262266
ef79aee2fa80200ba72e3fada32c4f0af8d5ae91dbb62c3ee9821efa61a6eb84,48052,30099272,1510264653,166,1510263582
ef7de4b53ac563aabfbdf1954d663039c5791f59c33d5a5f3cbc00a23d8af428,54216,87987129,1510262777,206,1510261928
ef8ef7a61c9b5c3b159bcdda97d955b8575d12cc6a6e9cbd532317593d326d35,72906,299588,1510264643,225,1510263133
ef93b0b3e90d915408d36cebc8c404622a88a307742e2b821ae2d9da64c27669,46330,5981468,1510265587,225,1510261556
ef93eb079e7f159ca6bc69a74a14135c32ff5608c0f1c1141810015dde1d54f3,72909,283474212,1510264643,226,1510263800
ef95a0899b5014235373efa1f9a556328f5ffdb0430abdf234163bc314e683db,108785,5425867,1510262777,372,1510261775
ef981506278b1fd3c6479982013647ab8cf1235605a74d8f2687068e5fc49f2e,72906,83671541,1510262777,226,1510262256
ef992a5d3ffe63091bcb71afefe3ed50dcd9cf99f0b6683340cf9a930910a143,72909,151938875,1510264643,226,1510263633
ef997397a656b1081871f3b930a39552c0eb3c5a9e16d1b792f9dd9e311bcae0,58760,720243738,1510264653,225,1510263840
ef9bcf0b7c0828193610d3a02a3acaa892fe0a3817b8c4b26b243f0fd3354d26,72906,4156444,1510262777,226,1510262036
ef9db9fe0d3eab21aad7cb3f13a94b4c27f34675da6f2e0c9960339d82a7ee4c,44748,1177200,1510265883,223,1510262753
ef9f165ffcb3c2c8dd09199c1c2339357e67f957c2b0f397b9658f34c4e0107f,11220,25143,1510336649,373,1510263025
efa8f7d2f3898e7bad4ad3ba00498110caceccaef399507fc283a8a483fcc8eb,108745,12891255,1510264653,374,1510263613
efaf0dc4cafe0f989cfdee5a331471eb985c319fae2e6774102906044ea3fe9f,121270,15152370,1510267730,668,1510264063
efb2f879cad916a6367ea4a40f2347377607e637afb5993273947cedba50f2fd,54707,5929403,1510264653,225,1510263698
efc23a9af89c3e942ca1dfe24a5d2fc27b47e3c5c503e1729207be6d96b16825,150280,11823605,1510264653,518,1510263471
efc5837653c149b0da1458420749a5701d1e3b53981eaa4d7a125bff1c9820a7,270629,250745610,1510263059,1117,1510262086
efc65493c954435efcca4ddb28433532cebe568f3918169453143d3e86f7c1dd,20000,7419100,1510265587,226,1510263978
efc94dea5f4c71294c9e0c470c4070c4d93825a006f0d3dd7ac352bdc7ba0d8e,72908,2637092,1510261767,224,1510261554
efd06c9245f015595e7215756ef06ed50834fff8209490ec82737a1a9b82dd55,1110874,3617159727,1510264653,3943,1510263411
efd65c75bf5d1dcc0200de5ef1df70ad503f7344ba9645505161197483549a46,20820,861166,1510309099,371,1510263654
efd8c4a3a1fd7851cd5eb8e29473b5f545ddd48ba6fb76a6d3f63dc7b6548a72,72908,20724842,1510261767,226,1510261476
efed713f2b58e6d1652a02759d5f3e6c8de7c6242620a854fcd68809dda81b78,72909,1746549446,1510264643,226,1510263977
effaafe7706e859bd1aef2c46d08203607f0ec6b082c005fce1692746f22542b,202340,60537291,1510261767,667,1510261733
effeb3c22a3c7e012cf0330bbd04a6321a69f9fe0f02864bffaf3b0a556f606e,67800,30186439,1510262777,225,1510262429
f0011da9aff87b56200f28f0de27b75317d663229765d48cecf8cca47738f588,39096,14378111,1510269627,206,1510263696
f015368aac06c8b796fb7bf453f8df2aaa44e68207f22ecad7b7089237f45a2e,72909,221248463,1510264643,226,1510263726
f02ff9ad06fca1b3a1463d01f09041f6e318016f306b2901f095e05a571848a9,17081,17848669,1510281740,168,1510262535
f037c15cc77af792cafd58d4425a058e2f7cd0dba7adf05a2a775dc8f81dec18,67872,89932128,1510262777,223,1510261783
f038a22cc910c3d3288792251070a49c169898e09626e42509422e5c280c3b8f,108785,4395459,1510262777,374,1510261958
f041bead820af51442fb4d1d45ec0ad8011c35a3fbc749b808efdca529176b64,99245,8818355,1510263059,373,1510263015
f041dc8cb75d112e6541f62d5e28064cb5757e47af3db09f2b770ddc91ea6d6b,61000,654818758,1510261767,225,1510261683
f0430487bd0403890e46290d8e33431cb7ad4bad4fea2a13713b6eac670e8a06,109155,8292603,1510264653,386,1510264242
f0540eec92d37007291768d5e65ca9efca4bd06d951d0bcb9311eac35648b227,117530,7147162785,1510264643,321,1510264319
f054efa21f859cb1bcf4eb8cf9ba04b3d528840407b3127640256e156f154fe4,84916,2401597263,1510264653,284,1510263967
f055a767d8cb806dfa71b2aae0dce28ecf6572688f9bfea9f6b0c8758291c9c3,204516,10241628194,1510264653,684,1510263321
f05892e440ee73fc5f71a1f57cacbfa9e3bcde98d24d411d109a9d915514af4e,195392,35739683,1510262777,669,1510262066
f05f3ba63696b9075c767c526e59cf4a78846c73c7bcaec3cd86cc660742b9cc,64410,472126,1510264653,223,1510263123
f06299cba9bf916384e8c2d5c784219f16c504ae1ec09ca32a11a9863ced4344,72320,523160,1510262777,223,1510261831
f0645f93490658ee892652271f994dcae3789f471df3f99ca67e409c26022877,150189,27344891,1510264653,668,1510264264
f0664084a4e37563db8ffaae3ba603bcb0915adc2eb97aeafba75c4e7ce8338c,183534,4998654784,1510261767,698,1510261703
f0696ed6fd4757e51c50602a1bdd2ea6d97ba1646b714445720642a272c7a0d2,72906,146235714,1510262777,225,1510262327
f06b2385b1f8067c6c35af82cf9f559fad08bc4d7e40f18ca70ca0ff2d609257,65314,1645088,1510264643,189,1510264138
f06c268ac8737651d44cd387c465c4ddb731028f212aad1feab3ea17d0eaea75,151252,990110,1510262777,519,1510262668
f070ee9c8bdc63918aae8654a4e9ddc6ae6a8c98369ff50759b02ecddeb20205,72908,29027241,1510261767,225,1510261703
f0738f2b4d37f7efb0c372268e77a50db97bf3f1ec12ede4bf9ce1df5f488eb4,52704,105690504,1510262777,207,1510261822
f07948069e76aee3800d1056f118e254c357f01646b6630ebc316e8b0fe615d0,70633,296266299,1510264653,225,1510264020
f08e6a65650553642e5e0e996edcbeb59436f5b6aa785121379776f4c6d86f33,72906,847094,1510262777,225,1510261967
f093a1e6a37ca7fdee133a599cd93d7165da7584e89b54ec146964f00a5fdd6d,62602,8108413,1510264653,226,1510263946
f094882365b6fa094af981ddbac1eb2c1ecd12588c170e7d133cf978a6ae0a15,72906,2422796,1510264643,225,1510263232
f09ebe5e68a03a7732f7439189654e60ea14015aaac86014406fdbacd851c661,55089,6156735,1510263059,223,1510262805
f0a63bb2f4878e10ddc734e62565cf2e5714cf262740647e4fe3a3bacf2f61ad,20820,1378564,1510308809,369,1510262964
f0a9b1115da50fbd2bfd0226553dde62cf53a7fb14386af6223ca89b8acada2e,72908,0,1510261767,226,1510261495
f0ab00b03e9e1d26cc8749fe29908229f659f946f2c661b56814154ac86f000b,72908,1130648,1510261767,226,1510261554
f0ad48e22c9aa736205ea62e4a0a22240cbea68f2da520127bb0cddcafee15e4,38100,333713200,1510267730,223,1510264171
f0b790147c1facd9dbf313e8880b52fd1527477c5486dc9c68e35e1e1f0a83e2,40454,26770747,1510267730,226,1510263768
f0ba7cec94b6f2c06cf10a1f22c2ce3e506085ced45e9d23ecb53478ba642edd,61800,0,1510262777,189,1510262460
f0bfc575c1f6d01fb9395cacae2ab0863a0f39656e8a08004a486fbcb78292bd,72909,1992007732,1510264643,226,1510264149
f0c0b057eb5b4c895494b5c54eb434043940375d516eb2291d9086a088a42a0d,40906,16454401,1510267730,226,1510263883
f0c1d8fa31cf72ebc19b83b2d43306c5af1a8f388fef13e57bb68179952be1f2,53784,4708870,1510262777,208,1510261850
f0c2a0fc66b39838f5e07646cda51e973cc9bd8264e40865964a5e027625dc0b,73080,10315986,1510264653,260,1510264253
f0d26fffe98f93e01b1bdd9e84873596982eb144527c3a86572369990ff2c78d,135600,248122505,1510264643,226,1510263999
f0df99d4b7c3ba789d91ebdfc3816a755fa3881de4d3da6a44ba43120d0d6259,106458,2567829,1510262777,370,1510262166
